TIME,OPEN,HIGH,LOW,CLOSE,VOLUME
25-Apr-11,18.5,18.35,17.85,17.85,1000
26-Apr-11,17.85,18.8,17.5,17.95,2731103
27-Apr-11,17.95,18.5,17.4,18.5,1001
28-Apr-11,18.5,18.14,17.5,18.09,7886
29-Apr-11,18.09,18.24,17.5,18.17,9100
4-May-11,18.17,17.2,17.2,18.17,100
6-May-11,18.17,18.14,18.14,18.14,0
11-May-11,18.14,17.7,17.7,18.14,5
13-May-11,18.14,17.75,17.75,18.14,200
19-May-11,18.14,18,17.14,17.94,6995
20-May-11,17.94,17.99,17.05,17.97,4002
23-May-11,17.97,17,17,17.97,1
24-May-11,17.97,17.9,17.9,17.97,1
25-May-11,17.97,17.5,17.11,17.11,600
26-May-11,17.11,17.4,16.5,16.5,1000
27-May-11,16.2,17.2,17,17.18,12100
30-May-11,17.18,18,17.6,18,2000
31-May-11,18,18.9,18.1,18.95,16611
1-Jun-11,18.95,18.98,18.01,18.59,2001
2-Jun-11,18.59,19,18,19,21500
3-Jun-11,19,19,18.3,18.54,1851
6-Jun-11,18.54,18.26,17.7,18.14,501
8-Jun-11,18.14,17.99,17.99,17.99,500
9-Jun-11,17.99,17.5,17.15,17.16,1501
10-Jun-11,17.16,17.99,16.8,17.99,21000
13-Jun-11,17.99,17.5,17.1,17.5,1750
15-Jun-11,17.5,16.7,16.65,16.65,999
16-Jun-11,16.65,17.65,17,17.27,2350
17-Jun-11,17.27,17.5,17.49,17.5,1260
20-Jun-11,17.5,17,16.5,17,7673
21-Jun-11,17,17.99,16.25,16.87,14006
22-Jun-11,16.87,17.4,16.25,17,5326
23-Jun-11,17,17.25,16.05,17,14478
24-Jun-11,17,17,16.01,16.84,4709
27-Jun-11,16.84,17.8,16.01,17.05,4102
28-Jun-11,17.05,18.05,17.25,18.05,8828
29-Jun-11,18.05,19.05,18.8,19.05,4755
30-Jun-11,19.05,20.05,19.5,19.98,22922
1-Jul-11,19.98,20.9,19.1,19.1,1001
4-Jul-11,19.1,19,18.9,19,1000
5-Jul-11,19,19.95,19.95,19,1
6-Jul-11,19,19.98,18.5,18.51,502
7-Jul-11,18.51,18.2,18.2,18.51,275
